Computer Name,Host Name,Operating System,Group,Mode,Was the computer installed at least 7 days ago?,Has there been no files that would have been blocked in the last 4 days?,Has the computer checked in at least one time per day for at least 4 weekdays?,Did the learning mode start more than 7 days ago?,Learning Mode Scheduled End Date,Last Checkin,From,Status,Install Date,Denied Count 3 days,Denied Count 5 days,Denied Count 7 days,Update Channel,TL Version,TL Intended Version
smh-l173,SMH-L173,macOS 14.7.1 (23H222),MAC,Application Control Learning Mode,false,false,true,false,2024-12-02T15:43:04Z,2024-11-15T14:18:12Z,72.196.88.162,Offline,2024-11-11T15:43:00Z,0,14,24,Regular,[MAC] 3.2.2.723
SMH-L174,SMH-L174,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:57Z,172.59.224.159,Active,2023-10-09T13:36:00Z,1,2,4,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L175,SMH-L175,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:26Z,104.143.49.14,Active,2023-10-09T12:31:00Z,2,2,2,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L178,SMH-L178,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:14:37Z,174.210.163.81,Offline,2023-10-09T13:35:00Z,0,4,7,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L179,SMH-L179,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:56Z,104.219.185.179,Active,2023-10-09T13:35:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L180,SMH-L180,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:03Z,72.24.150.2,Active,2023-10-08T19:17:00Z,2,2,2,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L181,SMH-L181,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:20Z,104.219.185.179,Active,2023-10-09T13:38:00Z,3,10,14,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L182,SMH-L182,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:46Z,172.59.74.210,Active,2023-10-09T13:35:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L184,SMH-L184,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:57Z,104.219.185.179,Active,2023-10-09T13:35:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L185,SMH-L185,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:42Z,72.196.88.162,Active,2023-10-09T14:16:00Z,0,1,4,Regular,9.0.0.2102/9.0.0.0AMD64
SMH-L186,SMH-L186,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T14:19:46Z,172.59.224.159,Offline,2024-02-09T08:16:00Z,0,0,0,Regular,9.0.0.2102/9.0.0.0AMD64
SMH-L186,SMH-L186,Microsoft Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2023-12-07T17:16:12Z,72.24.150.2,Inactive,2023-10-03T14:16:00Z,0,0,0,Regular,8.2.3.1575/8.2.0.2AMD64
SMH-L187,SMH-L187,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:03Z,98.175.35.124,Active,2023-10-08T18:47:00Z,0,3,3,Regular,9.3.3.2407/9.3.0.299AMD64
smh--l188,smh--l188,macOS 14.4.0,MAC,Secure,false,false,true,false,,2024-05-06T18:46:04Z,104.219.185.179,Inactive,2024-04-25T21:57:00Z,0,0,0,Regular,[MAC] 2.7.0.418
smh-l190,SMH-L190,macOS 15.1.0 (24B83),MAC,Secure,false,false,true,false,,2024-11-15T15:47:21Z,104.219.185.179,Active,2023-10-06T23:18:00Z,0,0,0,Regular,[MAC] 3.1.0.621
SMH-L192,SMH-L192,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:07Z,104.219.185.179,Active,2023-10-24T13:16:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L194,SMH-L194,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:32Z,104.219.185.179,Active,2023-10-07T00:04:00Z,2,6,11,Regular,9.3.3.2407/9.3.0.299AMD64
